log2_N, Init_T, FFT_T, RMS_T, Total_T
14 , 0.000404119491577 , 0.00483703613281 , 8.82148742676e-06 , 0.00524997711182
14 , 0.000405073165894 , 0.00461983680725 , 6.19888305664e-06 , 0.0050311088562
14 , 0.000406980514526 , 0.00450086593628 , 5.00679016113e-06 , 0.00491285324097
14 , 0.000416994094849 , 0.00452589988708 , 5.00679016113e-06 , 0.00494790077209
14 , 0.000401973724365 , 0.00453090667725 , 7.15255737305e-06 , 0.00494003295898
14 , 0.000406980514526 , 0.00452709197998 , 5.96046447754e-06 , 0.00494003295898
14 , 0.000380039215088 , 0.00450801849365 , 5.00679016113e-06 , 0.0048930644989
15 , 0.00050687789917 , 0.0267140865326 , 9.05990600586e-06 , 0.0272300243378
15 , 0.000536918640137 , 0.010183095932 , 1.09672546387e-05 , 0.0107309818268
15 , 0.000486850738525 , 0.0102951526642 , 1.09672546387e-05 , 0.0107929706573
15 , 0.000472068786621 , 0.0103139877319 , 1.19209289551e-05 , 0.0107979774475
15 , 0.000476121902466 , 0.0114178657532 , 1.00135803223e-05 , 0.011904001236
15 , 0.000481128692627 , 0.0103797912598 , 1.12056732178e-05 , 0.0108721256256
15 , 0.000479936599731 , 0.0103580951691 , 9.05990600586e-06 , 0.0108470916748
15 , 0.000475883483887 , 0.0103831291199 , 1.09672546387e-05 , 0.0108699798584
15 , 0.000477075576782 , 0.0102088451385 , 9.05990600586e-06 , 0.0106949806213
15 , 0.000476121902466 , 0.0102410316467 , 8.82148742676e-06 , 0.0107259750366
16 , 0.000343084335327 , 0.058758020401 , 1.09672546387e-05 , 0.059112071991
16 , 0.00036096572876 , 0.0348069667816 , 1.09672546387e-05 , 0.035178899765
16 , 0.000361919403076 , 0.0342569351196 , 8.10623168945e-06 , 0.0346269607544
16 , 0.000362157821655 , 0.0340168476105 , 9.05990600586e-06 , 0.0343880653381
16 , 0.000349998474121 , 0.03400182724 , 9.05990600586e-06 , 0.0343608856201
16 , 0.00036096572876 , 0.0344929695129 , 1.09672546387e-05 , 0.0348649024963
16 , 0.000360012054443 , 0.0337209701538 , 1.00135803223e-05 , 0.0340909957886
16 , 0.000364780426025 , 0.0337550640106 , 1.00135803223e-05 , 0.034129858017
16 , 0.000351905822754 , 0.0335419178009 , 1.00135803223e-05 , 0.033903837204
16 , 0.000361919403076 , 0.034520149231 , 9.05990600586e-06 , 0.03489112854
17 , 0.00032901763916 , 0.119816064835 , 1.09672546387e-05 , 0.120156049728
17 , 0.000350952148438 , 0.0718131065369 , 8.82148742676e-06 , 0.0721728801727
17 , 0.000363826751709 , 0.071573972702 , 9.05990600586e-06 , 0.0719468593597
17 , 0.000357866287231 , 0.0718131065369 , 8.82148742676e-06 , 0.0721797943115
17 , 0.000358104705811 , 0.0723140239716 , 9.77516174316e-06 , 0.0726819038391
17 , 0.000361919403076 , 0.0721120834351 , 1.00135803223e-05 , 0.0724840164185
17 , 0.000357866287231 , 0.0716681480408 , 1.00135803223e-05 , 0.0720360279083
17 , 0.000427007675171 , 0.0721769332886 , 9.05990600586e-06 , 0.0726130008698
17 , 0.000363111495972 , 0.0724899768829 , 1.09672546387e-05 , 0.0728640556335
17 , 0.000358104705811 , 0.0720119476318 , 1.00135803223e-05 , 0.072380065918
18 , 0.000324010848999 , 0.269337892532 , 9.05990600586e-06 , 0.269670963287
18 , 0.000360012054443 , 0.181851148605 , 1.47819519043e-05 , 0.182225942612
18 , 0.000372886657715 , 0.172785997391 , 1.00135803223e-05 , 0.173168897629
18 , 0.000372171401978 , 0.171638965607 , 1.09672546387e-05 , 0.172022104263
18 , 0.000366926193237 , 0.172296047211 , 1.09672546387e-05 , 0.172673940659
18 , 0.000365018844604 , 0.171624898911 , 8.10623168945e-06 , 0.171998023987
18 , 0.000375032424927 , 0.172785043716 , 1.00135803223e-05 , 0.173170089722
18 , 0.000370979309082 , 0.172071933746 , 1.09672546387e-05 , 0.17245388031
18 , 0.000370025634766 , 0.172290086746 , 1.00135803223e-05 , 0.172670125961
18 , 0.000367879867554 , 0.17226099968 , 1.00135803223e-05 , 0.172638893127
19 , 0.000341892242432 , 0.568061113358 , 7.86781311035e-06 , 0.568410873413
19 , 0.000360012054443 , 0.394098043442 , 1.00135803223e-05 , 0.394468069077
19 , 0.000362873077393 , 0.392658233643 , 1.09672546387e-05 , 0.393032073975
19 , 0.000360012054443 , 0.393601179123 , 1.00135803223e-05 , 0.393971204758
19 , 0.000360012054443 , 0.39299082756 , 1.62124633789e-05 , 0.393367052078
19 , 0.000358104705811 , 0.392632961273 , 1.00135803223e-05 , 0.393001079559
19 , 0.000424146652222 , 0.393560886383 , 1.00135803223e-05 , 0.393995046616
19 , 0.000353813171387 , 0.3930311203 , 1.09672546387e-05 , 0.393395900726
19 , 0.000360012054443 , 0.391592979431 , 9.05990600586e-06 , 0.391962051392
19 , 0.000357866287231 , 0.394296169281 , 8.82148742676e-06 , 0.394662857056
20 , 0.000340938568115 , 1.24723291397 , 9.05990600586e-06 , 1.24758291245
20 , 0.00036096572876 , 0.931849002838 , 1.00135803223e-05 , 0.932219982147
20 , 0.000360012054443 , 0.911450147629 , 1.09672546387e-05 , 0.911821126938
20 , 0.000369071960449 , 0.912364959717 , 1.12056732178e-05 , 0.91274523735
20 , 0.00037407875061 , 0.91184091568 , 1.00135803223e-05 , 0.912225008011
20 , 0.000362873077393 , 0.912213087082 , 1.09672546387e-05 , 0.912586927414
20 , 0.000357866287231 , 0.911509037018 , 1.00135803223e-05 , 0.911876916885
20 , 0.00037693977356 , 0.911050081253 , 1.69277191162e-05 , 0.911443948746
20 , 0.000357151031494 , 0.911477804184 , 1.12056732178e-05 , 0.911846160889
20 , 0.00037407875061 , 0.912000894547 , 1.00135803223e-05 , 0.912384986877
21 , 0.000336885452271 , 2.57794713974 , 1.19209289551e-05 , 2.57829594612
21 , 0.000360012054443 , 1.94210982323 , 1.09672546387e-05 , 1.94248080254
21 , 0.000365972518921 , 1.9186770916 , 8.82148742676e-06 , 1.9190518856
21 , 0.00036096572876 , 1.97388195992 , 1.09672546387e-05 , 1.9742538929
21 , 0.000361919403076 , 1.96300601959 , 9.05990600586e-06 , 1.9633769989
21 , 0.000349044799805 , 1.96353292465 , 1.00135803223e-05 , 1.96389198303
21 , 0.000362157821655 , 1.96288490295 , 1.00135803223e-05 , 1.96325707436
21 , 0.000355005264282 , 1.96146583557 , 9.05990600586e-06 , 1.96182990074
21 , 0.000366926193237 , 1.96174788475 , 1.50203704834e-05 , 1.96212983131
21 , 0.00043511390686 , 1.96144890785 , 1.00135803223e-05 , 1.96189403534
22 , 0.000335216522217 , 5.61183691025 , 9.05990600586e-06 , 5.61218118668
22 , 0.000361204147339 , 4.36827397346 , 8.82148742676e-06 , 4.3686439991
22 , 0.0003662109375 , 4.35393500328 , 1.00135803223e-05 , 4.3543112278
22 , 0.000365018844604 , 4.35159492493 , 1.00135803223e-05 , 4.35196995735
22 , 0.000363111495972 , 4.35091686249 , 1.00135803223e-05 , 4.35128998756
22 , 0.000362873077393 , 4.357432127 , 1.00135803223e-05 , 4.35780501366
22 , 0.000414133071899 , 4.06899189949 , 1.09672546387e-05 , 4.06941699982
22 , 0.000426054000854 , 4.06533193588 , 1.00135803223e-05 , 4.06576800346
22 , 0.000377893447876 , 4.06482815742 , 1.00135803223e-05 , 4.06521606445
22 , 0.000382900238037 , 4.06612896919 , 1.00135803223e-05 , 4.06652188301
